open,high,low,close,volume,smoothed_data,macd_line,signal_line,histo
21588,21683,21537,21537,219475.9998,21635.08077090174,-57.17470869168028,-28.707795790692344,-28.466912900987936
21538,21649,21342,21593,77990.0002,21599.07794672543,-64.74543223723595,-57.5772648199813,-7.168167417254644
21593,21821,21548,21754,10381.0,21615.800702508106,-57.804607132649835,-59.94263045159691,2.138023318947077
21754,21790,21663,21679,5250.0,21687.31005588499,-12.54853317184461,-59.57790005488625,47.02936688304164
21679,21767,21671,21749,3327.0,21801.268396859225,93.60332825612204,31.858987768458263,61.74434048766378
21749,21846,21657,21783,7627.0,21972.480132656805,121.6820021495223,79.76797750219703,41.91402464732528
21783,22285,21526,22012,110549.0004,22056.16271213419,102.84100139886141,101.47799922146814,1.3630021773932697
22012,22211,21897,22180,123381.9999,22042.488096439094,44.420500963926315,63.439667402428206,-19.01916643850189
22179,22244,22095,22170,65025.9999,22014.65982511032,8.210250571370125,26.62005630093001,-18.409805729559885
22170,22170,22016,22071,66655.0,21935.672318273617,-35.394874572753906,-14.723230759447876,-20.67164381330603
22071,22141,22047,22079,39134.0,22081.758578067205,55.302562922239304,31.960631973160353,23.34193094907895
22079,22456,22058,22412,67230.0,22483.152266962974,228.65128154307604,163.08773179571074,65.5635497473653
22413,22866,22413,22778,177919.9998,22978.395697850563,361.82564076781273,295.57967110547844,66.24596966233429
22776,23310,22712,23281,123639.9999,23643.959179204325,513.4128203690052,440.8017705946284,72.6110497743768
23282,24331,23264,24294,160256.0004,24111.169527918762,490.7064101397991,474.07153023180524,16.634879907993877
24294,24864,24248,24696,127256.0,24341.756060492757,360.3532049879432,398.25931329329063,-37.90610830534746
24696,24718,24417,24575,66798.0001,24578.204329405133,298.67660238593817,331.8708392110136,-33.19423682507545
24575,24624,24479,24539,43572.0,24723.66471301131,221.83830105513334,258.5158135899824,-36.67751253484903
24539,25039,24274,25038,139760.9998,24728.160559249074,835.0146681799743,967.175363482671,-132.1606953026967
25038,25214,24598,24839,216999.0004,24597.624997485153,563.1111519157857,832.3208755789623,-269.20972366317653
24839,24841,23481,23484,139538.0,24271.889498817694,189.58060177919106,617.8948989272649,-428.3142971480738
23484,23872,23314,23807,84583.0,23729.65937703667,-281.9761384841913,317.8706794373594,-599.8468179215507
23807,23845,23596,23605,39711.0,23527.288339370523,-345.26460730196413,150.01703715606476,-495.2816444580289
23605,23818,23515,23756,63605.0001,23693.279123821572,-118.74064756260486,-3.167417409748026,-115.57323015285684
23756,24238,23689,24098,141950.9995,23935.973174256553,78.41079346300103,60.82307876879923,17.5877146942018
24098,24519,23893,24490,161880.9997,24396.81433925946,410.738034542228,147.31451948577472,263.42351505645325
24490,24981,24004,24519,109338.0004,24621.52446497226,625.604895113167,411.6676803666238,213.9372147465432
24519,24726,24453,24551,12569.0,24563.446352472743,342.56175187605913,317.8177793817795,24.74397249427966
24551,24620,24385,24462,6311.0,24560.552284959056,46.7445502281189,78.26782569127218,-31.523275463153283
24484,24566,24412,24489,13482.0,24499.994565494566,-7.1277249455451965,21.33745852058913,-28.465183466134327
24489,24690,24462,24650,20871.0,24499.456334162238,-3.5638627409934998,4.736577321912471,-8.30044006290597
24650,24837,24543,24575,179252.9995,24599.42469089314,48.218068204820156,33.72423734428343,14.493830860536725
24576,24625,24496,24599,301938.0002,24654.96610286658,51.60903346538544,45.6474339090002,5.961599556385238
24599,24730,24593,24642,322371.0002,24702.10029761163,49.80451641976833,48.41882183228712,1.3856945874812112
24642,24803,24535,24544,346833.0009,24702.77428555566,24.90225826203823,32.74111285499205,-7.8388545929538225
24544,24668,24530,24635,286118.9996,24634.788885611764,-21.548870764672756,-3.4522094190427612,-18.096661345629997
24635,25008,24628,24889,332264.9994,24544.214045305864,-55.774435088038445,-38.33369280598288,-17.440742282055567
24889,25152,24261,24487,220868.9983,24414.1049759285,-92.8872180879116,-74.70271038577911,-18.184507702132493
